"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2003",23.4752811565462,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2004",23.3298694787332,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2005",21.2312824170839,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2006",24.1887887633414,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2007",18.6458635250399,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2008",23.4508358172175,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2009",27.4607396830859,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2010",22.4447874620807,"B"
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2011",18.3026356475756,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2012",22.2149667082001,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2013",30.8865723655322,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2014",34.2147326165812,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2015",35.8589833844766,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2016",32.4594840712014,
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2017",38.649308853708,"E"
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2018",30.084182508062,"E"
"GRC","GFCFSECTOR","GG","PC_GFCF","A","2019",23.8524539794879,"E"
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1970",45.0159576116258,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1971",45.0285147532854,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1972",45.276296714907,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1973",45.0729927007299,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1974",44.5027481812199,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1975",43.1805678275511,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1976",43.8099850312583,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1977",45.1437535498878,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1978",44.6802061230676,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1979",44.2406175139739,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1980",45.1481075399378,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1981",45.3652618030677,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1982",46.2639669931138,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1983",46.4502161469098,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1984",46.8357709321325,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1985",48.0203880712336,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1986",48.9532005459551,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1987",49.3131207303905,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1988",49.6831965137281,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1989",50.0363664701146,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1990",51.4717045468384,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1991",52.6292285804616,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1992",52.4061794243429,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1993",51.3017408696314,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1994",50.4390551599356,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1995",51.3694093016789,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1996",52.0307517862815,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1997",52.2037552210888,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1998",53.3660172017752,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","1999",53.8996631656937,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2000",55.1246746388019,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2001",55.708496641172,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2002",54.3152471866885,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2003",53.0101338744286,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2004",52.4909560865469,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2005",52.1656335569284,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2006",52.4721454342131,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2007",53.3543379867973,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2008",54.3470538561185,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2009",53.0122624730881,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2010",53.5698658027012,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2011",54.9702534415447,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2012",55.2058596564529,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2013",55.2643421018797,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2014",56.7094177439711,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2015",58.2771074395902,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2016",58.7418082735924,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2017",59.0080188241122,
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2018",59.2671082657435,"E"
"FRA","GFCFSECTOR","CORP","PC_GFCF","A","2019",59.208404874576,"E"
"ITA","GFCFSECTOR","GG","PC_GFCF","A","1995",13.4067456296318,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","1996",13.9796123182757,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","1997",14.0591915176753,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","1998",14.304027612248,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","1999",14.5645010030831,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2000",13.6866120953191,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2001",14.5471783225543,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2002",11.7066004024111,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2003",14.8238035408966,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2004",15.1557152522778,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2005",15.1011277241063,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2006",14.7647277211471,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2007",14.6539300189574,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2008",14.8208858381996,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2009",18.2093436105252,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2010",15.4788743831479,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2011",14.7873942878521,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2012",14.4120068001592,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2013",14.6053299272851,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2014",13.8900372054568,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2015",14.1840986423373,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2016",13.4011714262656,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2017",12.6086281940337,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2018",11.9415498558757,
"ITA","GFCFSECTOR","GG","PC_GFCF","A","2019",12.7344270451556,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","1995",30.0979847987037,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","1996",29.2958685830924,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","1997",29.5863254989838,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","1998",28.434369994741,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","1999",27.705799573896,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2000",25.7451350985775,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2001",25.2124982627078,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2002",25.1049162076094,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2003",23.2222434912349,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2004",23.4387899310171,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2005",23.468107229506,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2006",23.3966734070814,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2007",22.9848815214669,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2008",22.885339308017,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2009",23.4163009821978,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2010",24.542438657987,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2011",23.5481667699796,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2012",23.2858130567375,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2013",22.8874334044401,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2014",22.4277314230383,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2015",22.1424201858767,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2016",21.6199200428117,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2017",22.1805071362593,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2018",22.0908983698363,
"AUT","GFCFSECTOR","HH","PC_GFCF","A","2019",21.9928242512185,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","1995",52.4192388187255,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","1996",51.3976284395726,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","1997",48.3767436815373,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","1998",48.4948925446317,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","1999",47.8033843382765,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2000",48.761070192462,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2001",42.5579517135561,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2002",44.9427407261739,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2003",45.3916254453719,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2004",49.498259202874,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2005",50.9574327625098,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2006",50.4075485418003,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2007",51.2322482509818,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2008",44.3950105427817,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2009",42.9714119705491,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2010",38.7755946892376,"B"
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2011",43.7102966936013,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2012",36.6326604505186,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2013",28.7885530682043,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2014",19.5604742514441,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2015",16.969956474356,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2016",16.7120214525764,
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2017",15.1036268906341,"E"
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2018",18.5083239727477,"E"
"GRC","GFCFSECTOR","HH","PC_GFCF","A","2019",19.7347853808016,"E"
"SVN","GFCFSECTOR","GG","PC_GFCF","A","1995",17.650647547998,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","1996",16.8185455498682,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","1997",14.6428356122305,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","1998",14.1484814117823,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","1999",14.5948915363551,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2000",13.5619814883606,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2001",14.9226760649313,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2002",15.2116809008492,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2003",15.0562523298743,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2004",15.21518945075,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2005",14.2905855730184,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2006",15.5630913851038,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2007",15.9348510993156,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2008",16.0928495627527,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2009",20.9960747736194,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2010",23.5041592258896,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2011",20.356048880278,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2012",21.2330534145359,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2013",22.0204546407165,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2014",26.5334445835072,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2015",25.513397168796,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2016",18.097733995194,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2017",16.6682111714667,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2018",19.0541182391876,
"SVN","GFCFSECTOR","GG","PC_GFCF","A","2019",19.3211414067753,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","1995",62.425037028492,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","1996",63.8643967757393,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","1997",64.7652794410878,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","1998",66.1312026724137,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","1999",67.1337756096817,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2000",68.9061059087374,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2001",69.3731549312895,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2002",70.0791282778853,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2003",68.2388318074388,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2004",68.41797208541,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2005",68.9496803891603,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2006",70.3988861479535,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2007",71.4149563009955,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2008",71.2795212932073,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2009",69.2362791292702,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2010",69.1404348886263,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2011",70.3257727232447,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2012",71.5987296933845,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2013",71.3655191285408,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2014",71.6527136582543,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2015",71.4731185244793,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2016",72.273531402764,
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2017",72.9146661027455,"E"
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2018",72.8732276818658,"E"
"CHE","GFCFSECTOR","CORP","PC_GFCF","A","2019",73.2254333964631,"E"
"SVK","GFCFSECTOR","GG","PC_GFCF","A","1995",12.5696808257807,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","1996",14.3090938944204,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","1997",17.7440312379754,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","1998",13.0290032472088,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","1999",12.0482841752999,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2000",13.9613813619539,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2001",13.5765715150314,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2002",14.784582671536,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2003",12.9675940578563,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2004",12.3284355898614,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2005",13.1945521194228,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2006",14.9607020747437,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2007",12.5633663697381,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2008",13.767600015056,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2009",18.8665052641574,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2010",17.3331073482433,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2011",16.0611215808642,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2012",15.9466220299869,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2013",16.5326781379791,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2014",20.1605808419223,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2015",26.9401721599814,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2016",16.2095322538899,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2017",15.9493977284321,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2018",17.882915830315,
"SVK","GFCFSECTOR","GG","PC_GFCF","A","2019",16.8096946828162,
